stamp,person_id,A_h,A_r,A_m,pos_x,pos_y,pos_z,roll,pitch,yaw,is_target,ptu_blind,bbox_u,bbox_v,bbox_w,bbox_h
1778698028.107707,2,0.936794,0.916051,0.858151,1.1576,-0.5095,1.2996,0.000,-12.382,161.263,0,0,563,211,106,110
1778698028.274554,0,0.975794,0.913001,0.890901,0.8906,0.3355,1.2759,0.000,5.811,-143.421,0,0,62,201,124,135
1778698028.274554,1,0.991229,0.998744,0.989984,1.2123,-0.0366,1.3156,0.000,4.187,-174.011,0,0,317,207,85,109
1778698028.274554,2,0.931472,0.915992,0.853221,1.1574,-0.5095,1.3015,0.000,-13.093,161.575,0,0,563,210,106,110
1778698028.274554,0,0.975535,0.913001,0.890665,0.8906,0.3355,1.2759,0.000,5.811,-143.421,0,0,62,201,124,137
1778698028.274554,1,0.992816,0.998821,0.991646,1.2123,-0.0366,1.3156,0.000,4.187,-174.011,0,0,318,208,84,109
1778698028.274554,2,0.926697,0.915931,0.848790,1.1574,-0.5095,1.3015,0.000,-13.093,161.575,0,0,563,209,106,109
1778698028.341291,0,0.973830,0.913081,0.889185,0.8906,0.3355,1.2759,-0.000,5.829,-143.347,0,0,62,202,124,136
1778698028.341291,1,0.992204,0.998821,0.991034,1.2045,-0.0386,1.3124,-0.000,4.220,-174.920,0,0,318,208,85,109
1778698028.341291,2,0.932156,0.915992,0.853847,1.1572,-0.5095,1.3034,-0.000,-13.812,161.376,0,0,563,210,106,107
1778698028.408031,0,0.973461,0.913081,0.888849,0.8908,0.3355,1.2745,-0.000,5.482,-142.865,0,0,62,201,124,137
1778698028.408031,1,0.993210,0.998821,0.992039,1.2045,-0.0386,1.3124,0.000,4.368,-175.047,0,0,318,208,84,109
1778698028.408031,2,0.931339,0.915992,0.853099,1.1574,-0.5095,1.3015,0.000,-13.308,160.743,0,0,563,209,107,109
1778698028.508147,0,0.972189,0.913001,0.887610,0.8886,0.3346,1.2756,0.000,5.341,-142.589,0,0,62,202,124,140
1778698028.508147,1,0.990268,0.998821,0.989100,1.2045,-0.0386,1.3124,0.000,4.087,-173.619,0,0,318,207,84,109
1778698028.508147,2,0.937577,0.915931,0.858756,1.1572,-0.5095,1.3034,0.000,-12.180,160.773,0,0,563,210,106,110
1778698028.641613,0,0.974422,0.913081,0.889726,0.8888,0.3346,1.2742,0.000,5.424,-143.129,0,0,62,202,124,137
1778698028.641613,1,0.992108,0.998821,0.990938,1.2045,-0.0386,1.3124,-0.000,4.124,-174.574,0,0,318,208,84,109
1778698028.641613,2,0.939985,0.915992,0.861019,1.1574,-0.5095,1.3015,0.000,-12.060,159.804,0,0,563,210,107,109
1778698028.641613,0,0.971702,0.913001,0.887165,0.8888,0.3346,1.2742,0.000,5.424,-143.129,0,0,62,201,124,139
1778698028.641613,1,0.988721,0.998821,0.987555,1.2045,-0.0386,1.3124,-0.000,4.124,-174.574,0,0,318,208,86,109
1778698028.641613,2,0.939339,0.915404,0.859874,1.1574,-0.5095,1.3015,0.000,-12.060,159.804,0,0,564,210,106,110
1778698028.708369,0,0.971502,0.913001,0.886983,0.8886,0.3346,1.2756,-0.000,5.547,-142.368,0,0,62,202,124,136
1778698028.708369,1,0.987023,0.998821,0.985859,1.2045,-0.0386,1.3124,0.000,3.355,-172.615,0,0,317,207,85,109
1778698028.708369,2,0.938080,0.915404,0.858723,1.1544,-0.5101,1.3011,-0.000,-12.470,159.207,0,0,564,209,106,110
1778698028.808460,0,0.973133,0.913081,0.888549,0.8888,0.3346,1.2742,-0.000,5.626,-142.749,0,0,62,201,124,139
1778698028.808460,1,0.993588,0.998744,0.992340,1.2083,-0.0366,1.3150,0.000,4.310,-175.322,0,0,317,208,85,107
1778698028.808460,2,0.943026,0.915343,0.863192,1.1542,-0.5101,1.3030,0.000,-11.651,158.329,0,0,564,210,107,111
1778698028.941937,0,0.973299,0.913001,0.888623,0.8886,0.3346,1.2756,0.000,5.833,-142.760,0,0,62,201,124,137
1778698028.941937,1,0.987997,0.998735,0.986747,1.2043,-0.0386,1.3144,0.000,3.858,-172.773,0,0,318,207,84,109
1778698028.941937,2,0.938136,0.915404,0.858774,1.1544,-0.5101,1.3011,0.000,-12.532,158.687,0,0,564,210,107,110
1778698029.008661,0,0.973073,0.913001,0.888417,0.8886,0.3346,1.2756,0.000,5.045,-142.892,0,0,62,201,124,136
1778698029.008661,1,0.989296,0.998735,0.988045,1.2083,-0.0386,1.3150,0.000,3.951,-173.305,0,0,318,207,84,109
1778698029.008661,2,0.934940,0.915343,0.855791,1.1542,-0.5101,1.3030,0.000,-12.410,161.576,0,0,564,209,107,111
1778698029.075383,0,0.974469,0.913001,0.889692,0.8886,0.3346,1.2756,0.000,5.390,-143.167,0,0,62,201,124,136
1778698029.075383,1,0.988411,0.998655,0.987082,1.2160,-0.0366,1.3182,0.000,3.336,-173.300,0,0,317,206,85,107
1778698029.075383,2,0.939076,0.914754,0.859024,1.1503,-0.5103,1.3024,-0.000,-11.859,160.926,0,0,565,209,106,111
1778698029.075383,0,0.973995,0.913001,0.889259,0.8886,0.3346,1.2756,0.000,5.390,-143.167,0,0,62,201,124,136
1778698029.075383,1,0.988325,0.998655,0.986996,1.2160,-0.0366,1.3182,0.000,3.336,-173.300,0,0,318,206,84,107
1778698029.075383,2,0.932013,0.914754,0.852563,1.1503,-0.5103,1.3024,-0.000,-11.859,160.926,0,0,565,209,106,110
1778698029.175485,0,0.970998,0.913001,0.886523,0.8886,0.3346,1.2756,0.000,4.799,-142.433,0,0,62,201,124,136
1778698029.175485,1,0.990314,0.998646,0.988974,1.2121,-0.0386,1.3176,0.000,4.941,-173.247,0,0,317,208,83,107
1778698029.175485,2,0.934214,0.914754,0.854576,1.1503,-0.5103,1.3024,0.000,-12.523,161.542,0,0,565,210,107,110
1778698029.242222,0,0.972212,0.913001,0.887631,0.8886,0.3346,1.2756,0.000,4.656,-142.782,0,0,62,201,124,136
1778698029.242222,1,0.992320,0.998830,0.991159,1.2085,-0.0366,1.3130,0.000,4.491,-174.327,0,0,318,207,84,109
1778698029.242222,2,0.931922,0.914815,0.852537,1.1505,-0.5103,1.3005,-0.000,-12.845,162.083,0,0,565,209,106,110
1778698029.242222,0,0.970506,0.913001,0.886074,0.8886,0.3346,1.2756,0.000,4.656,-142.782,0,0,62,201,124,137
1778698029.242222,1,0.989103,0.998646,0.987764,1.2085,-0.0366,1.3130,0.000,4.491,-174.327,0,0,318,206,84,109
