stamp,person_id,A_h,A_r,A_m,pos_x,pos_y,pos_z,roll,pitch,yaw,is_target,ptu_blind,bbox_u,bbox_v,bbox_w,bbox_h
1778098490.380913,0,0.944183,0.739853,0.698556,1.1508,-0.1051,1.5588,0.000,6.264,-168.706,0,0,351,140,87,107
1778098490.414282,0,0.952225,0.739853,0.704507,1.1504,-0.1051,1.5608,0.000,8.507,-170.629,0,0,352,140,87,107
1778098490.414282,0,0.943725,0.739053,0.697463,1.1504,-0.1051,1.5608,0.000,8.507,-170.629,0,0,352,140,88,106
1778098490.481021,0,0.946152,0.739053,0.699257,1.1467,-0.1068,1.5593,0.000,7.579,-169.481,0,0,352,140,87,105
1778098490.514391,0,0.943779,0.739053,0.697503,1.1467,-0.1068,1.5593,0.000,7.686,-169.982,0,0,353,139,90,105
1778098490.547780,0,0.947285,0.738497,0.699567,1.1467,-0.1068,1.5593,0.000,7.298,-169.783,0,0,353,140,88,106
1778098490.581149,0,0.946111,0.738250,0.698466,1.1463,-0.1088,1.5613,0.000,7.384,-170.808,0,0,354,140,88,106
1778098490.614517,0,0.948011,0.738206,0.699828,1.1429,-0.1086,1.5579,-0.000,6.811,-171.039,0,0,355,139,90,109
1778098490.681271,0,0.949082,0.737650,0.700090,1.1425,-0.1126,1.5598,0.000,7.881,-170.952,0,0,355,139,90,109
1778098490.681271,0,0.952882,0.737650,0.702893,1.1425,-0.1126,1.5598,0.000,7.881,-170.952,0,0,356,140,90,106
1778098490.748009,0,0.955043,0.738118,0.704934,1.1429,-0.1146,1.5579,0.000,7.348,-173.320,0,0,357,139,90,105
1778098490.748009,0,0.952027,0.736987,0.701632,1.1429,-0.1146,1.5579,0.000,7.348,-173.320,0,0,357,139,90,105
1778098490.781364,0,0.957436,0.736987,0.705619,1.1396,-0.1163,1.5587,0.000,7.349,-172.607,0,0,357,139,88,105
1778098490.848069,0,0.956676,0.736987,0.705058,1.1396,-0.1163,1.5587,0.000,7.942,-173.299,0,0,358,139,88,107
1778098490.848069,0,0.960203,0.736941,0.707613,1.1396,-0.1163,1.5587,0.000,7.942,-173.299,0,0,358,139,88,110
1778098490.881438,0,0.963379,0.736941,0.709954,1.1396,-0.1183,1.5587,0.000,8.888,-173.369,0,0,359,139,88,107
1778098490.948176,0,0.963539,0.736129,0.709288,1.1358,-0.1200,1.5573,0.000,9.120,-174.293,0,0,360,139,88,109
1778098490.981545,0,0.966898,0.736081,0.711715,1.1358,-0.1220,1.5573,0.000,8.865,-175.989,0,0,361,138,88,107
1778098491.014915,0,0.965428,0.735522,0.710094,1.1355,-0.1240,1.5592,0.000,8.799,-175.744,0,0,361,137,90,107
1778098491.014915,0,0.968616,0.735012,0.711944,1.1355,-0.1240,1.5592,0.000,8.799,-175.744,0,0,362,136,88,109
1778098491.081636,0,0.967777,0.734454,0.710788,1.1347,-0.1260,1.5631,0.000,9.303,-176.324,0,0,363,137,90,106
1778098491.115005,0,0.970462,0.733376,0.711714,1.1275,-0.1273,1.5582,-0.000,10.054,-176.306,0,0,363,136,90,105
1778098491.148360,0,0.970516,0.733638,0.712007,1.1309,-0.1276,1.5616,0.000,9.958,-176.599,0,0,363,136,88,107
1778098491.148360,0,0.968136,0.733638,0.710261,1.1309,-0.1276,1.5616,0.000,9.958,-176.599,0,0,364,135,90,109
1778098491.181730,0,0.967163,0.732310,0.708264,1.1309,-0.1276,1.5616,0.000,9.426,-176.390,0,0,365,136,90,110
1778098491.248468,0,0.970508,0.732767,0.711157,1.1271,-0.1312,1.5602,0.000,9.586,-177.362,0,0,365,136,90,110
1778098491.281846,0,0.970690,0.732188,0.710727,1.1243,-0.1310,1.5591,0.000,9.373,-177.797,0,0,366,136,92,110
