stamp,person_id,A_h,A_r,A_m,pos_x,pos_y,pos_z,roll,pitch,yaw,is_target,ptu_blind,bbox_u,bbox_v,bbox_w,bbox_h
1778699021.803765,1,0.975247,0.921595,0.898783,1.1121,-0.4725,1.2819,0.000,-5.704,155.480,0,0,554,217,107,117
1778699021.803765,2,0.961800,0.894647,0.860471,0.9518,0.3991,1.3575,0.000,-0.600,-144.614,0,0,41,156,82,130
1778699021.803765,0,0.986840,0.999852,0.986694,1.1091,-0.0142,1.2520,-0.000,0.795,-171.283,0,0,305,233,95,110
1778699021.803765,1,0.974599,0.921595,0.898186,1.1121,-0.4725,1.2819,0.000,-5.837,155.218,0,0,554,217,107,117
1778699021.803765,2,0.957038,0.894647,0.856211,0.9518,0.3991,1.3575,0.000,-1.493,-144.201,0,0,41,156,82,130
1778699021.937231,0,0.986357,0.999852,0.986211,1.1091,-0.0142,1.2520,0.000,0.785,-171.086,0,0,305,233,95,110
1778699021.937231,1,0.972300,0.921595,0.896067,1.1161,-0.4741,1.2824,-0.000,-6.405,155.118,0,0,554,217,107,117
1778699021.937231,2,0.964433,0.894647,0.862827,0.9548,0.4005,1.3582,-0.000,-0.387,-145.292,0,0,41,156,82,130
1778699022.003970,0,0.986994,0.999852,0.986848,1.1091,-0.0142,1.2520,0.000,0.873,-171.297,0,0,305,233,95,110
1778699022.003970,1,0.974568,0.921595,0.898157,1.1161,-0.4741,1.2824,0.000,-5.908,155.724,0,0,554,217,107,117
1778699022.003970,2,0.962943,0.894045,0.860914,0.9479,0.3987,1.3565,-0.000,-0.596,-144.935,0,0,40,156,81,130
1778699022.070707,0,0.986319,0.999842,0.986163,1.1089,-0.0142,1.2538,0.000,0.772,-171.144,0,0,305,232,95,109
1778699022.070707,1,0.975389,0.921018,0.898351,1.1121,-0.4743,1.2819,0.000,-5.763,156.577,0,0,555,217,108,117
1778699022.070707,2,0.957049,0.894045,0.855644,0.9479,0.3987,1.3565,0.000,-1.271,-143.798,0,0,40,156,81,130
1778699022.137415,0,0.986075,0.999842,0.985920,1.1089,-0.0142,1.2538,0.000,0.922,-170.945,0,0,305,232,95,109
1778699022.137415,1,0.975802,0.921595,0.899295,1.1161,-0.4741,1.2824,0.000,-5.656,156.978,0,0,554,217,107,117
1778699022.137415,2,0.956517,0.893869,0.855001,0.9477,0.3987,1.3581,0.000,-1.144,-143.565,0,0,40,155,81,132
1778699022.204144,0,0.986664,0.999842,0.986508,1.1089,-0.0142,1.2538,0.000,0.653,-171.374,0,0,305,232,95,109
1778699022.204144,1,0.973945,0.921018,0.897022,1.1161,-0.4760,1.2824,0.000,-6.124,156.350,0,0,555,217,108,117
1778699022.204144,2,0.956987,0.893869,0.855421,0.9497,0.3997,1.3585,0.000,-1.438,-144.132,0,0,40,155,81,132
1778699022.204144,0,0.984799,0.999842,0.984644,1.1089,-0.0142,1.2538,-0.000,0.173,-170.937,0,0,305,232,96,110
1778699022.204144,1,0.970023,0.921018,0.893409,1.1161,-0.4760,1.2824,0.000,-6.819,154.189,0,0,555,217,107,117
1778699022.204144,2,0.955265,0.893869,0.853882,0.9497,0.3997,1.3585,0.000,-1.128,-143.141,0,0,40,155,81,132
1778699022.304261,0,0.983103,0.999842,0.982949,1.1089,-0.0142,1.2538,-0.000,-0.135,-170.487,0,0,305,232,96,110
1778699022.304261,1,0.973027,0.921018,0.896176,1.1121,-0.4743,1.2819,0.000,-6.247,155.169,0,0,555,218,107,117
1778699022.304261,2,0.956615,0.893869,0.855089,0.9477,0.3987,1.3581,0.000,-1.068,-143.496,0,0,40,156,81,132
1778699022.304261,0,0.983515,0.999842,0.983360,1.1089,-0.0142,1.2538,-0.000,-0.135,-170.487,0,0,305,232,96,109
1778699022.304261,1,0.969519,0.921062,0.892986,1.1121,-0.4743,1.2819,0.000,-6.247,155.169,0,0,555,217,107,117
1778699022.304261,2,0.959355,0.894045,0.857706,0.9477,0.3987,1.3581,0.000,-1.068,-143.496,0,0,40,156,80,130
1778699022.504480,0,0.985639,0.999852,0.985493,1.1091,-0.0142,1.2520,0.000,0.508,-170.975,0,0,305,233,96,110
1778699022.504480,1,0.974604,0.921018,0.897628,1.1121,-0.4743,1.2819,0.000,-5.847,155.174,0,0,555,217,107,117
1778699022.504480,2,0.959203,0.894045,0.857570,0.9479,0.3987,1.3565,0.000,-0.462,-143.450,0,0,40,156,80,130
1778699022.504480,0,0.984622,0.999842,0.984467,1.1091,-0.0142,1.2520,0.000,0.508,-170.975,0,0,305,232,96,109
1778699022.504480,1,0.972871,0.921018,0.896032,1.1121,-0.4743,1.2819,0.000,-5.847,155.174,0,0,555,217,107,117
1778699022.504480,2,0.960457,0.894045,0.858692,0.9479,0.3987,1.3565,0.000,-0.462,-143.450,0,0,40,156,80,130
1778699022.637971,0,0.984255,0.999842,0.984100,1.1089,-0.0142,1.2538,-0.000,0.014,-170.833,0,0,305,232,96,109
1778699022.637971,1,0.971696,0.921018,0.894950,1.1121,-0.4743,1.2819,-0.000,-6.556,155.016,0,0,555,217,107,117
1778699022.637971,2,0.952380,0.894045,0.851470,0.9479,0.3987,1.3565,0.000,-1.385,-142.475,0,0,40,156,80,130
1778699022.704706,0,0.984439,0.999842,0.984284,1.1059,-0.0142,1.2535,0.000,0.337,-170.676,0,0,305,232,95,109
1778699022.704706,1,0.971386,0.921018,0.894665,1.1121,-0.4743,1.2819,0.000,-6.614,154.899,0,0,555,217,107,117
1778699022.704706,2,0.959726,0.894045,0.858038,0.9479,0.3987,1.3565,-0.000,-0.714,-143.950,0,0,40,156,80,130
1778699022.704706,0,0.983709,0.999842,0.983554,1.1059,-0.0142,1.2535,0.000,-0.172,-170.753,0,0,305,232,96,109
1778699022.704706,1,0.973408,0.921018,0.896526,1.1121,-0.4743,1.2819,0.000,-6.176,155.363,0,0,555,217,107,117
1778699022.704706,2,0.959011,0.894045,0.857399,0.9479,0.3987,1.3565,-0.000,-0.418,-143.334,0,0,40,155,80,132
1778699022.804801,0,0.984226,0.999842,0.984071,1.1089,-0.0142,1.2538,0.000,-0.687,-171.390,0,0,305,233,96,110
1778699022.804801,1,0.971864,0.921018,0.895104,1.1121,-0.4743,1.2819,0.000,-6.531,155.136,0,0,555,217,107,117
1778699022.804801,2,0.965016,0.893869,0.862598,0.9477,0.3987,1.3581,0.000,-0.626,-145.946,0,0,40,155,81,133
1778699022.804801,0,0.985358,0.999852,0.985212,1.1089,-0.0142,1.2538,0.000,-0.687,-171.390,0,0,305,232,96,109
1778699022.804801,1,0.971851,0.921018,0.895093,1.1121,-0.4743,1.2819,0.000,-6.531,155.136,0,0,555,217,107,117
1778699022.804801,2,0.958991,0.893869,0.857212,0.9477,0.3987,1.3581,0.000,-0.626,-145.946,0,0,40,156,80,130
1778699022.871540,0,0.986296,0.999842,0.986141,1.1061,-0.0142,1.2517,0.000,0.065,-171.175,0,0,305,232,96,109
1778699022.871540,1,0.973400,0.920440,0.895956,1.1121,-0.4743,1.2819,0.000,-6.510,154.963,0,0,556,217,108,117
1778699022.871540,2,0.963381,0.893869,0.861137,0.9477,0.3987,1.3581,-0.000,-0.306,-143.293,0,0,40,155,81,133
1778699023.071755,0,0.985622,0.999842,0.985467,1.1089,-0.0142,1.2538,0.000,0.066,-171.364,0,0,305,232,96,110
1778699023.071755,1,0.971599,0.921018,0.894861,1.1121,-0.4743,1.2819,0.000,-6.618,155.305,0,0,555,217,107,115
1778699023.071755,2,0.965536,0.894045,0.863232,0.9479,0.3987,1.3565,0.000,-0.377,-145.622,0,0,40,156,81,130
1778699023.071755,0,0.985911,0.999842,0.985756,1.1089,-0.0142,1.2538,0.000,0.418,-171.221,0,0,305,232,96,109
1778699023.071755,1,0.969867,0.921018,0.893265,1.1121,-0.4743,1.2819,0.000,-6.935,154.616,0,0,555,217,107,117
1778699023.071755,2,0.957605,0.894045,0.856142,0.9479,0.3987,1.3565,0.000,-1.033,-143.663,0,0,40,155,81,132
1778699023.071755,0,0.985413,0.999842,0.985258,1.1089,-0.0142,1.2538,0.000,0.418,-171.221,0,0,305,232,96,109
1778699023.071755,1,0.973122,0.921018,0.896263,1.1121,-0.4743,1.2819,0.000,-6.935,154.616,0,0,555,217,107,117
1778699023.071755,2,0.957773,0.894045,0.856292,0.9479,0.3987,1.3565,0.000,-1.033,-143.663,0,0,40,156,81,132
1778699023.205187,0,0.982460,0.999842,0.982306,1.1089,-0.0142,1.2538,0.000,-0.442,-170.468,0,0,305,232,96,110
1778699023.205187,1,0.971931,0.921018,0.895166,1.1121,-0.4743,1.2819,0.000,-6.508,155.089,0,0,555,217,107,117
1778699023.205187,2,0.957113,0.894045,0.855702,0.9479,0.3987,1.3565,0.000,-0.752,-143.143,0,0,40,155,80,133
1778699023.305301,0,0.985336,0.999842,0.985181,1.1059,-0.0142,1.2535,0.000,-0.058,-171.339,0,0,305,232,96,109
1778699023.305301,1,0.970266,0.921018,0.893633,1.1121,-0.4743,1.2819,0.000,-6.893,154.954,0,0,555,217,107,117
1778699023.305301,2,0.957173,0.893869,0.855588,0.9497,0.3997,1.3585,0.000,-0.542,-143.008,0,0,40,155,80,133
1778699023.438774,0,0.984704,0.999842,0.984549,1.1059,-0.0142,1.2535,0.000,-0.111,-171.113,0,0,305,232,96,109
1778699023.438774,1,0.972123,0.921018,0.895343,1.1121,-0.4743,1.2819,0.000,-6.462,155.096,0,0,555,217,107,117
1778699023.438774,2,0.959509,0.894045,0.857844,0.9498,0.3997,1.3570,-0.000,-0.328,-143.383,0,0,40,156,80,130
1778699023.438774,0,0.984863,0.999842,0.984708,1.1059,-0.0142,1.2535,0.000,0.297,-170.873,0,0,305,232,96,109
