stamp,person_id,a_h,a_r,a_m,pos_x,pos_y,pos_z,roll,pitch,yaw,is_target,ptu_blind,bbox_u,bbox_v,bbox_w,bbox_h
1778698752.257905,0,0.981484,0.999889,0.981375,1.0967,-0.0162,1.2452,-0.000,-0.427,-169.913,0,0,306,236,96,113
1778698752.257905,1,0.958812,0.918786,0.880943,1.1471,-0.4956,1.3039,0.000,-8.640,155.093,0,0,557,208,103,113
1778698752.257905,2,0.947544,0.900460,0.853226,0.9773,0.3981,1.3538,0.000,1.603,-138.928,0,0,49,162,99,126
1778698752.257905,0,0.981461,0.999889,0.981352,1.0967,-0.0162,1.2452,-0.000,-0.427,-169.913,0,0,306,236,97,114
1778698752.257905,1,0.960519,0.919366,0.883068,1.1471,-0.4956,1.3039,0.000,-8.640,155.093,0,0,557,208,103,113
1778698752.257905,2,0.944863,0.900460,0.850811,0.9773,0.3981,1.3538,0.000,1.603,-138.928,0,0,49,162,99,126
1778698752.491473,0,0.983037,0.999889,0.982928,1.0937,-0.0162,1.2449,0.000,-0.265,-170.376,0,0,306,236,97,111
1778698752.491473,1,0.962439,0.919366,0.884833,1.1471,-0.4937,1.3039,0.000,-7.941,155.944,0,0,557,208,103,113
1778698752.491473,2,0.945936,0.900460,0.851777,0.9744,0.3967,1.3531,-0.000,1.546,-138.622,0,0,49,162,99,126
1778698752.491473,0,0.979825,0.999889,0.979716,1.0937,-0.0162,1.2449,0.000,-0.265,-170.376,0,0,306,236,97,114
1778698752.491473,1,0.959392,0.918786,0.881476,1.1471,-0.4937,1.3039,0.000,-7.941,155.944,0,0,558,208,104,113
1778698752.491473,2,0.947793,0.900460,0.853450,0.9744,0.3967,1.3531,-0.000,1.546,-138.622,0,0,49,162,99,126
1778698752.624950,0,0.979395,0.999889,0.979286,1.0937,-0.0162,1.2449,0.000,-0.355,-169.147,0,0,306,236,97,113
1778698752.624950,1,0.954339,0.919366,0.877386,1.1471,-0.4937,1.3039,0.000,-9.560,155.734,0,0,557,208,103,113
1778698752.624950,2,0.946004,0.901055,0.852402,0.9773,0.3965,1.3538,0.000,1.667,-138.645,0,0,50,162,100,126
