timestamp,u,v,w,h,latency_ms,frame_drop
1779237379.3718336,413,65,106,106,0.26,0.0
1779237379.471852,413,65,106,106,0.89,0.0
1779237379.5718453,412,66,108,108,3.36,0.0
1779237379.6718783,412,66,108,108,0.96,0.0
1779237379.771858,411,65,106,106,0.14,0.0
1779237379.8718555,410,66,108,108,2.52,0.0
1779237379.971862,409,67,106,106,0.23,0.0
1779237380.0718684,409,67,106,106,0.29,0.0
1779237380.1718554,406,68,108,108,0.39,0.0
1779237380.271859,405,69,106,106,1.33,0.0
1779237380.37186,404,70,108,108,3.69,0.0
1779237380.4718482,402,70,108,108,4.28,0.0
1779237380.5718548,401,71,106,106,3.87,0.0
1779237380.671869,397,69,106,106,0.89,0.0
1779237380.7718549,397,71,106,106,0.15,0.0
1779237380.8718436,396,70,108,108,0.16,0.0
1779237380.971848,395,71,106,106,0.19,0.0
1779237381.0777907,393,71,102,102,0.18,0.0
1779237381.1718507,392,72,104,104,0.23,0.0
1779237381.2718444,392,74,108,108,0.2,0.0
1779237381.3718374,392,74,104,104,0.19,0.0
1779237381.4718518,393,77,106,106,2.86,0.0
1779237381.571847,396,78,104,104,0.91,0.0
1779237381.6718287,395,81,106,106,0.18,0.0
1779237381.7718546,397,81,106,106,0.16,0.0
1779237381.8718462,399,83,106,106,0.73,0.0
1779237381.9718316,401,81,102,102,1.69,0.0
1779237382.0718482,403,81,106,106,4.12,0.0
1779237382.1723492,405,81,102,102,0.14,0.0
1779237382.2718554,405,81,102,102,0.15,0.0
1779237382.3718219,406,82,104,104,2.91,0.0
1779237382.471846,406,82,104,104,0.17,0.0
1779237382.573775,408,82,104,104,0.54,0.0
1779237382.673739,410,84,104,104,0.17,0.0
1779237382.7718494,410,82,104,104,0.18,0.0
1779237382.8718512,408,82,104,104,0.36,0.0
1779237382.9718626,408,82,104,104,1.44,0.0
1779237383.0718591,409,83,106,106,1.78,0.0
1779237383.1718547,408,82,104,104,0.18,0.0
1779237383.2718568,408,82,104,104,0.42,0.0
1779237383.3718526,406,82,104,104,1.03,0.0
1779237383.4718568,407,83,106,106,0.22,0.0
1779237383.5718455,406,82,104,104,0.16,0.0
1779237383.6718366,405,81,106,106,0.15,0.0
1779237383.771856,404,82,104,104,0.14,0.0
1779237383.87187,403,81,102,102,0.12,0.0
1779237383.9718568,404,82,104,104,0.18,0.0
1779237384.0718465,403,81,106,106,0.19,0.0
1779237384.171842,404,82,104,104,0.19,0.0
1779237384.2718441,402,82,104,104,0.18,0.0
1779237384.3718593,402,82,104,104,2.96,0.0
1779237384.4718616,403,81,102,102,0.25,0.0
1779237384.5718508,402,80,104,104,2.13,0.0
1779237384.6718538,402,82,104,104,3.66,0.0
1779237384.7718596,401,81,102,102,0.42,0.0
1779237384.8718722,401,81,102,102,0.15,0.0
1779237384.9718494,402,80,104,104,0.63,0.0
1779237385.0718544,402,80,104,104,1.23,0.0
1779237385.1718533,403,81,102,102,2.94,0.0
1779237385.2718718,403,81,102,102,0.25,0.0
1779237385.3718503,403,81,106,106,0.77,0.0
1779237385.4738057,404,80,104,104,0.17,0.0
1779237385.5718584,406,82,108,108,0.57,0.0
1779237385.6718535,406,82,108,108,0.95,0.0
1779237385.7718575,406,82,104,104,0.2,0.0
1779237385.8718517,407,81,102,102,0.18,0.0
1779237385.9718478,406,82,104,104,5.09,0.0
1779237386.0718539,407,81,102,102,5.6,0.0
1779237386.1718504,406,80,100,100,1.23,0.0
1779237386.271875,408,82,100,100,3.73,0.0
1779237386.3718793,407,83,102,102,0.16,0.0
1779237386.471853,407,81,102,102,0.16,0.0
1779237386.571847,407,81,102,102,1.7,0.0
1779237386.671858,407,81,102,102,5.06,0.0
1779237386.7718456,407,81,102,102,0.2,0.0
1779237386.871849,407,79,102,102,0.18,0.0
1779237386.9718356,408,80,104,104,0.18,0.0
1779237387.0718462,408,80,104,104,0.15,0.0
1779237387.1718447,409,81,106,106,2.84,0.0
1779237387.2718453,409,81,106,106,0.15,0.0
1779237387.371835,409,81,106,106,0.14,0.0
1779237387.4718432,410,80,104,104,0.1,0.0
1779237387.5718498,410,80,104,104,0.19,0.0
1779237387.6718547,411,81,106,106,0.19,0.0
1779237387.7718592,410,80,104,104,0.14,0.0
1779237387.8718455,410,78,104,104,0.17,0.0
1779237387.9718406,410,78,104,104,0.13,0.0
1779237388.0718365,411,79,106,106,0.16,0.0
1779237388.1718485,412,78,104,104,0.15,0.0
1779237388.2718325,411,77,102,102,0.19,0.0
1779237388.3718982,412,78,104,104,0.17,0.0
1779237388.471822,412,78,104,104,0.17,0.0
1779237388.571843,412,78,104,104,0.15,0.0
1779237388.671796,412,78,104,104,0.16,0.0
1779237388.7718325,412,76,104,104,0.2,0.0
1779237388.871848,413,79,106,106,0.17,0.0
1779237388.9718502,412,78,104,104,0.14,0.0
1779237389.0718486,412,78,104,104,0.16,0.0
1779237389.1718729,412,78,104,104,0.19,0.0
1779237389.2718725,413,77,106,106,1.66,0.0
1779237389.3718407,413,79,106,106,0.16,0.0
1779237389.4720006,411,79,106,106,0.18,0.0
1779237389.5718725,412,78,104,104,0.19,0.0
1779237389.671796,412,78,104,104,0.18,0.0
1779237389.771854,413,77,106,106,0.15,0.0
1779237389.8719952,412,78,104,104,0.16,0.0
1779237389.9718788,412,78,104,104,0.18,0.0
1779237390.0717504,412,78,104,104,0.16,0.0
1779237390.1718466,411,79,106,106,0.16,0.0
1779237390.2739525,412,80,104,104,0.15,0.0
1779237390.3718493,413,81,106,106,0.18,0.0
1779237390.4718468,413,79,106,106,0.94,0.0
1779237390.571852,413,79,106,106,0.83,0.0
1779237390.6718595,414,80,108,108,0.36,0.0
1779237390.771882,413,81,106,106,0.36,0.0
1779237390.8718622,413,79,106,106,0.3,0.0
1779237390.971858,411,79,106,106,3.33,0.0
1779237391.0718536,413,81,106,106,0.67,0.0
1779237391.171889,412,80,108,108,0.52,0.0
1779237391.271852,413,81,106,106,0.91,0.0
1779237391.3718674,413,79,106,106,1.09,0.0
1779237391.471876,411,79,106,106,0.62,0.0
1779237391.5718603,411,79,106,106,0.15,0.0
1779237391.6718507,412,78,104,104,1.12,0.0
1779237391.771848,399,81,102,102,2.07,0.0
1779237391.871854,395,83,102,102,0.23,0.0
1779237391.9718428,395,83,102,102,0.23,0.0
1779237392.0718455,395,83,102,102,0.23,0.0
1779237392.171844,395,83,102,102,0.23,0.0
1779237392.2718372,395,83,102,102,0.23,0.0
1779237392.3718488,395,83,102,102,0.23,0.0
1779237392.4718459,395,83,102,102,0.23,0.0
1779237392.5718453,395,83,102,102,0.23,0.0
1779237392.6718488,395,83,102,102,0.23,0.0
1779237392.7718658,395,83,102,102,0.23,0.0
1779237392.8718653,395,83,102,102,0.23,0.0
1779237392.9745178,395,83,102,102,0.23,0.0
1779237393.071851,395,83,102,102,0.23,0.0
1779237393.171852,395,83,102,102,0.23,0.0
